id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1871613228319361300,2018-02-22,NA,within an hour,100%,98%,FALSE,North Beach,2641,8868,"['email', 'phone']",TRUE,TRUE,Near North Side,41.891699170833895,-87.63084713181196,Room in hotel,Private room,4,1 bath,2,2,365,1,1,999,999,1,999,TRUE,25,55,85,333,9,9,7,2023-06-16,2023-12-17,5,5,5,5,5,5,4.89,TRUE,30,0,30,0,1.45
67896927,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Loop,41.8860812,-87.63422229999998,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,366,1125,1125,353.4,1125,TRUE,30,60,90,365,2,0,0,2022-03-24,2022-09-30,4,5,4,5,4.5,5,4,FALSE,643,643,0,0,0.09
15949907,2014-12-21,"Chicago, IL",within an hour,100%,99%,TRUE,Logan Square,5,5,"['email', 'phone']",TRUE,FALSE,Logan Square,41.92363,-87.69585,Entire rental unit,Entire home/apt,2,1 bath,1,2,325,2,2,325,325,2,325,TRUE,0,0,0,0,53,35,1,2022-09-11,2023-11-19,4.87,4.91,4.89,4.89,4.94,4.93,4.78,FALSE,5,3,2,0,3.43
2027843973936843500,2015-01-02,"Chicago, IL",within an hour,100%,98%,TRUE,Logan Square,3,4,"['email', 'phone']",TRUE,TRUE,Logan Square,41.93028,-87.6994,Entire home,Entire home/apt,8,2.5 baths,4,2,365,2,2,365,365,2,365,TRUE,0,0,0,0,27,15,1,2022-09-05,2023-11-19,5,5,5,4.96,5,5,4.89,TRUE,3,3,0,0,1.72
54337103,2019-04-08,"Carol Stream, IL",within an hour,100%,99%,TRUE,Avondale,1,1,['phone'],TRUE,TRUE,Avondale,41.93447,-87.72125,Entire rental unit,Entire home/apt,6,2 baths,3,3,21,3,3,1125,1125,3,1125,TRUE,0,0,0,0,45,44,2,2022-12-11,2023-11-26,4.91,4.98,4.98,4.96,4.96,4.63,4.89,FALSE,1,1,0,0,3.62
1489913024332329e3,2022-05-04,NA,within an hour,100%,NA,FALSE,Woodlawn,37,37,"['email', 'phone']",TRUE,TRUE,Woodlawn,41.783649510496936,-87.5946146944879,Private room in bed and breakfast,Private room,1,0 baths,1,32,365,32,32,365,365,32,365,TRUE,0,0,0,199,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,37,1,36,0,NA
76702905,2015-06-16,"Chicago, IL",within an hour,100%,100%,FALSE,Gold Coast,2,2,"['email', 'phone']",TRUE,TRUE,Hyde Park,41.78926318695896,-87.58786270383591,Entire rental unit,Entire home/apt,3,1 bath,2,32,180,32,32,180,180,32,180,TRUE,30,39,47,322,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,2,0,0,NA
84071205,2018-01-29,"Chicago, IL",within an hour,100%,99%,FALSE,Uptown,22,22,"['email', 'phone']",TRUE,TRUE,Uptown,41.95534,-87.65138,Entire rental unit,Entire home/apt,3,1 bath,1,1,365,2,2,365,365,2,365,TRUE,1,31,61,236,1,1,1,2023-12-16,2023-12-16,5,5,5,5,5,5,5,FALSE,22,22,0,0,1
1289507956895652e3,2023-02-16,NA,within a few hours,100%,80%,FALSE,West Loop,23,26,"['email', 'phone']",TRUE,TRUE,Near West Side,41.8882948,-87.6462779,Entire serviced apartment,Entire home/apt,3,1 bath,1,32,365,32,32,365,365,32,365,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,23,22,1,0,NA
61543497,2023-10-23,"Chicago, IL",within an hour,100%,100%,FALSE,Roscoe Village,1,1,"['email', 'phone']",TRUE,TRUE,North Center,41.93977887031977,-87.6778914305457,Entire rental unit,Entire home/apt,4,1 bath,3,3,365,2,3,365,365,2.7,365,TRUE,24,54,84,264,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA
108773625,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Loop,41.886064,-87.624718,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,366,1125,1125,350.4,1125,TRUE,0,22,52,327,2,0,0,2020-10-19,2021-02-18,4.5,5,5,5,4,4.5,4.5,FALSE,643,643,0,0,0.05
1104389376604138200,2016-04-19,"Sarasota, FL",within an hour,100%,96%,TRUE,Woodlawn,3,4,"['email', 'phone']",TRUE,TRUE,Woodlawn,41.77643410674551,-87.60357019792808,Entire home,Entire home/apt,10,2.5 baths,3,3,28,2,3,1125,1125,2,1125,TRUE,0,0,0,0,28,28,3,2023-06-04,2023-12-03,4.93,4.9,4.9,4.9,4.93,4.62,4.69,TRUE,1,1,0,0,4.24
1301164655685278500,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,West Town,41.8958899,-87.6658611,Entire rental unit,Entire home/apt,4,1 bath,2,32,1125,32,366,1125,1125,351.9,1125,TRUE,0,15,45,320,1,1,0,2023-07-05,2023-07-05,5,5,5,5,5,5,5,FALSE,643,643,0,0,0.18
101266171,2018-10-10,NA,within an hour,100%,99%,TRUE,Bridgeport,5,5,"['email', 'phone']",TRUE,TRUE,Bridgeport,41.84547,-87.64532,Entire serviced apartment,Entire home/apt,8,2 baths,5,2,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,0,154,19,1,2018-11-11,2023-12-10,4.81,4.89,4.94,4.82,4.92,4.74,4.79,FALSE,5,5,0,0,2.48
8730809,2016-01-18,"Chicago, IL",within an hour,100%,0%,FALSE,Streeterville,11,31,"['email', 'phone']",TRUE,FALSE,Near North Side,41.89972,-87.6224,Entire rental unit,Entire home/apt,4,2 baths,2,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,365,3,0,0,2020-03-15,2021-08-03,4,4,3.67,4,4.33,4.67,3.33,FALSE,11,11,0,0,0.07
106372489,2023-02-20,NA,within an hour,100%,99%,FALSE,East Colorado Springs,3147,3995,"['email', 'phone']",TRUE,TRUE,Loop,41.88702097482835,-87.62681989440522,Room in hotel,Private room,3,1 bath,1,1,1125,1,4,1,1125,1.1,573.4,TRUE,30,60,90,358,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,35,1,34,0,NA
12267849,2012-10-11,"Chicago, IL",within an hour,100%,100%,TRUE,River North,4,4,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.89616,-87.62681,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,285,20,0,0,2017-09-02,2022-08-31,4.7,4.7,4.6,4.9,5,5,4.6,FALSE,3,3,0,0,0.26
1982716047553440300,2011-08-11,"Chicago, IL",NA,NA,NA,FALSE,Andersonville,1,1,"['email', 'phone']",TRUE,TRUE,Edgewater,41.97947,-87.6709,Entire rental unit,Entire home/apt,4,1 bath,5,32,1125,32,32,1125,1125,32,1125,TRUE,0,0,0,0,27,0,0,2016-05-15,2019-10-20,4.96,4.93,5,5,5,5,4.78,FALSE,1,1,0,0,0.29
1936279559056664300,2020-08-17,NA,within an hour,100%,100%,FALSE,Dunning,1,1,['phone'],TRUE,TRUE,Dunning,41.9482442,-87.79952159999999,Entire rental unit,Entire home/apt,6,1 bath,4,1,365,2,2,365,365,2,365,TRUE,12,37,63,230,1,1,1,2023-12-11,2023-12-11,4,3,4,5,4,4,4,TRUE,1,1,0,0,1
54933045,2023-03-22,"Atlanta, GA",within an hour,100%,98%,TRUE,Hammond Park,4,5,"['email', 'phone']",TRUE,TRUE,Brighton Park,41.8187087137233,-87.70138982724788,Entire rental unit,Entire home/apt,4,1 bath,1,1,120,2,2,1125,1125,2,1125,TRUE,0,0,0,0,9,9,1,2023-08-06,2023-11-25,4.9,5,5,5,5,4.6,4.9,TRUE,1,1,0,0,2
77900241,2023-04-08,"Chicago, IL",within an hour,100%,87%,TRUE,Magnolia Glen,1,1,"['email', 'phone']",TRUE,TRUE,Edgewater,41.99128367959612,-87.66519778316565,Entire rental unit,Entire home/apt,4,1 bath,2,2,25,2,5,25,25,4.7,25,TRUE,22,52,66,66,25,25,2,2023-05-05,2023-11-27,4.96,5,4.96,4.96,5,5,4.92,FALSE,1,1,0,0,3.29
1929652124124071400,2019-05-09,United Kingdom,within an hour,100%,99%,TRUE,Gold Coast,8,9,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.90033,-87.62491,Entire condo,Entire home/apt,4,1 bath,2,2,1125,2,2,1125,1125,2,1125,TRUE,22,52,82,357,155,46,2,2020-02-17,2023-12-14,4.66,4.79,4.66,4.89,4.7,4.95,4.72,FALSE,2,2,0,0,3.32
40141145,2014-05-13,"Chicago, IL",within an hour,100%,94%,TRUE,West Town,1,1,"['email', 'phone', 'work_email']",TRUE,TRUE,West Town,41.91264,-87.69831,Entire condo,Entire home/apt,10,2.5 baths,4,3,365,3,3,365,365,3,365,TRUE,16,46,76,213,60,22,2,2021-09-21,2023-12-10,4.8,4.83,4.8,4.9,4.9,4.92,4.8,FALSE,1,1,0,0,2.2
1411574230640570600,2020-01-31,"Chicago, IL",within an hour,100%,98%,TRUE,Irving Park,4,4,"['email', 'phone']",TRUE,TRUE,Irving Park,41.94888,-87.70593,Entire rental unit,Entire home/apt,8,1 bath,4,2,90,2,2,1125,1125,2,1125,TRUE,0,0,0,0,142,42,2,2021-05-19,2023-11-27,4.87,4.88,4.85,4.94,4.97,4.84,4.82,FALSE,4,4,0,0,4.51
1985173734858456e3,2013-03-04,"Chicago, IL",within an hour,100%,96%,FALSE,West Town/Noble Square,4,5,"['email', 'phone']",TRUE,TRUE,West Town,41.894903,-87.666413,Entire rental unit,Entire home/apt,4,1 bath,2,1,365,2,5,2,1125,3.1,67.8,TRUE,20,50,80,352,291,36,1,2016-03-27,2023-11-27,4.64,4.71,4.73,4.95,4.91,4.73,4.61,TRUE,4,4,0,0,3.09
19723011231242e5,2021-10-04,NA,NA,NA,100%,FALSE,Little Italy,1,2,['phone'],FALSE,TRUE,Lower West Side,41.85986,-87.64495,Entire townhouse,Entire home/apt,8,2.5 baths,6,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,365,1,1,0,2023-06-24,2023-06-24,3,1,4,4,5,5,3,FALSE,1,1,0,0,0.17
1777880295686569500,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Near West Side,41.8849811,-87.66407509999999,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,365,1125,1125,354.1,1125,TRUE,0,0,14,289,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
102539615,2018-02-14,"Chicago, IL",within an hour,100%,94%,FALSE,Irving Park,7,17,"['email', 'phone']",TRUE,TRUE,West Town,41.89659,-87.69515,Entire home,Entire home/apt,8,3 baths,4,2,365,2,3,1125,1125,2.3,1125,TRUE,27,57,87,351,37,13,1,2021-10-24,2023-12-03,4.62,4.65,4.62,4.73,4.51,4.86,4.54,FALSE,6,5,1,0,1.41
1450653389018724e3,2022-11-25,NA,NA,NA,100%,FALSE,Bronzeville,1,1,"['email', 'phone']",TRUE,TRUE,Grand Boulevard,41.80819,-87.62409,Entire rental unit,Entire home/apt,6,2 baths,3,2,1125,2,2,1125,1125,2,1125,TRUE,30,60,90,365,1,1,0,2023-08-21,2023-08-21,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.25
1885422752671162400,2016-02-04,"Chicago, IL",within an hour,90%,99%,FALSE,River North,20,24,"['email', 'phone']",TRUE,TRUE,Near North Side,41.89312,-87.62759,Private room in hostel,Private room,4,1 bath,4,1,365,2,4,14,14,2,14,TRUE,28,58,88,363,8,8,4,2023-07-01,2023-12-03,4.75,4.88,4.63,5,4.75,5,5,TRUE,20,0,1,0,1.4
78407425,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.891468,-87.614749,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,365,1125,1125,354.1,1125,TRUE,0,0,0,247,1,0,0,2022-04-16,2022-04-16,5,5,5,5,5,5,4,FALSE,643,643,0,0,0.05
50216077,2017-11-30,"Chicago, IL",within an hour,100%,99%,FALSE,NA,1,3,"['email', 'phone']",TRUE,TRUE,Portage Park,41.95565,-87.77319,Entire rental unit,Entire home/apt,8,1 bath,3,1,10,2,2,10,10,2,10,TRUE,18,48,78,162,296,36,1,2018-03-18,2023-11-25,4.42,4.58,4.22,4.76,4.74,4.68,4.58,FALSE,1,1,0,0,4.22
27018661,2018-03-07,"Chicago, IL",within an hour,100%,91%,FALSE,River North,59,66,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,2,1 bath,1,32,365,32,32,365,365,32,365,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,58,58,0,0,NA
108464387,2019-07-04,"Chicago, IL",within an hour,99%,99%,FALSE,Ravenswood,17,19,"['email', 'phone']",TRUE,TRUE,Uptown,41.97012,-87.66138,Entire rental unit,Entire home/apt,2,1 bath,1,1,1125,2,30,1125,1125,6.8,1125,TRUE,17,47,61,61,113,52,2,2021-09-26,2023-12-07,4.81,4.84,4.81,4.91,4.94,4.82,4.63,TRUE,16,16,0,0,4.16
105847437,2017-07-02,United States,within an hour,100%,94%,TRUE,East Pilsen,1,3,"['email', 'phone']",TRUE,TRUE,Lower West Side,41.85805,-87.64188,Entire guest suite,Entire home/apt,2,1 bath,1,1,1125,2,2,1125,1125,2,1125,TRUE,30,60,90,90,111,27,0,2020-08-10,2023-10-09,4.93,4.96,4.97,4.94,4.95,4.77,4.84,FALSE,1,1,0,0,2.72
1928459194958361e3,2012-10-24,"Chicago, IL",within an hour,100%,68%,TRUE,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.89053,-87.63745,Entire rental unit,Entire home/apt,2,1 bath,1,60,1124,60,60,1124,1124,60,1124,TRUE,30,60,90,365,1,0,0,2019-08-05,2019-08-05,5,5,5,5,5,5,4,FALSE,72,72,0,0,0.02
1952213614126478e3,2016-08-21,"Chicago, IL",within an hour,100%,98%,FALSE,Englewood,13,36,"['email', 'phone']",TRUE,TRUE,Washington Park,41.79441,-87.62671,Private room in home,Private room,1,1 shared bath,1,2,30,2,2,1125,1125,2,1125,TRUE,30,60,90,361,41,11,0,2019-11-24,2023-10-11,4.78,4.68,4.54,4.66,4.83,4.51,4.66,FALSE,7,0,7,0,0.83
64778417,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.8897136,-87.61881140000003,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,365,1125,1125,354.1,1125,TRUE,0,0,0,198,1,1,1,2023-11-28,2023-11-28,5,5,5,5,5,5,5,FALSE,643,643,0,0,1
104231425,2012-08-07,"Tulum, Mexico",within a few hours,94%,91%,FALSE,South Chicago,8,19,"['email', 'phone']",TRUE,TRUE,South Chicago,41.741221983056256,-87.54936047134815,Private room in home,Private room,1,1 bath,1,32,62,32,32,62,62,32,62,TRUE,0,9,37,37,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,8,0,8,0,NA
100148309,2022-08-21,NA,within an hour,100%,97%,FALSE,Lower West Side,1,1,"['email', 'phone']",TRUE,TRUE,Lower West Side,41.8483254,-87.6793576,Entire condo,Entire home/apt,4,1 bath,2,2,1125,2,2,1125,1125,2,1125,TRUE,24,54,84,174,16,16,1,2023-03-12,2023-11-28,4.75,4.81,4.44,4.94,4.88,4.88,4.75,FALSE,1,1,0,0,1.7
108099453,2018-01-30,"Springfield, IL",within an hour,99%,97%,FALSE,Near North Side,120,149,"['email', 'phone']",TRUE,TRUE,Near North Side,41.89596,-87.63907,Entire rental unit,Entire home/apt,16,10 baths,20,2,1125,2,2,1125,1125,2,1125,TRUE,11,34,54,309,2,2,0,2023-07-27,2023-11-16,5,5,5,5,5,5,5,FALSE,38,38,0,0,0.41
1333418941062354400,2014-11-11,"Chicago, IL",within a few hours,100%,99%,FALSE,Old Town,14,21,"['email', 'phone']",TRUE,TRUE,Near North Side,41.90722,-87.6348,Entire rental unit,Entire home/apt,4,1 bath,1,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,90,211,23,0,2018-12-30,2023-10-11,4.59,4.71,4.55,4.84,4.77,4.92,4.57,FALSE,14,11,3,0,3.49
1123418286862085600,2020-10-12,NA,within an hour,100%,95%,FALSE,South Shore,1,2,"['email', 'phone']",TRUE,TRUE,South Shore,41.75602,-87.55706,Entire home,Entire home/apt,12,2 baths,6,3,365,2,5,1125,1125,3.9,1125,TRUE,14,44,74,163,50,38,1,2022-08-21,2023-11-26,4.64,4.6,4.6,4.78,4.86,4.14,4.54,FALSE,1,1,0,0,3.09
2026511754775595e3,2014-06-07,"Chicago, IL",within a few hours,100%,98%,TRUE,Lincoln Square,2,2,"['email', 'phone', 'work_email']",TRUE,TRUE,Lincoln Square,41.96412,-87.68476,Private room in rental unit,Private room,2,1 shared bath,1,2,120,2,2,120,120,2,120,TRUE,27,57,86,86,36,24,1,2022-05-08,2023-12-03,4.97,4.97,4.97,4.97,5,5,4.97,FALSE,2,0,2,0,1.83
1695660472774602800,2019-03-14,NA,within an hour,99%,99%,TRUE,West Loop/Greektown,71,88,['phone'],TRUE,TRUE,Near West Side,41.88774240388118,-87.64545128624319,Entire rental unit,Entire home/apt,7,2.5 baths,3,2,1125,2,3,1125,1125,2.2,1125,TRUE,23,53,83,329,100,34,3,2019-04-22,2023-12-09,4.9,4.92,4.95,4.81,4.88,4.91,4.62,TRUE,51,51,0,0,1.76
1517435036871122400,2018-12-18,"Chicago, IL",within an hour,100%,100%,FALSE,West Town,2,2,"['email', 'phone']",TRUE,TRUE,West Town,41.90249572548669,-87.68046129135328,Entire rental unit,Entire home/apt,5,1 bath,3,1,14,2,2,1125,1125,2,1125,TRUE,27,57,87,87,11,11,4,2023-10-09,2023-12-17,4.91,4.73,4.82,4.91,4.91,4.91,4.91,FALSE,2,2,0,0,4.65
1733316705937130200,2014-01-09,"Greendale, WI",NA,NA,NA,FALSE,NA,1,3,"['email', 'phone']",TRUE,TRUE,Logan Square,41.93361,-87.68508,Entire townhouse,Entire home/apt,5,2.5 baths,4,365,365,365,365,365,365,365,365,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA
1152284517191769600,2016-08-27,"Chicago, IL",within an hour,100%,99%,FALSE,East Pilsen,10,82,"['email', 'phone', 'work_email']",TRUE,TRUE,Lower West Side,41.856879465329214,-87.64203591830339,Entire rental unit,Entire home/apt,16,2 baths,5,2,365,2,2,1125,1125,2,1125,TRUE,0,0,0,0,25,25,1,2023-03-07,2023-11-25,4.96,4.92,4.96,4.96,4.96,4.69,4.73,FALSE,5,5,0,0,2.61
1704245498638853400,2021-12-21,"Chicago, IL",within an hour,100%,100%,FALSE,Bridgeport,20,20,"['email', 'phone']",TRUE,TRUE,Armour Square,41.84981,-87.63591,Private room in home,Private room,2,1 shared bath,1,1,1125,2,2,1125,1125,2,1125,TRUE,14,36,57,317,43,43,1,2023-02-14,2023-11-25,4.28,4.67,4.19,4.6,4.63,4.53,4.53,TRUE,20,0,20,0,4.19
528971,2018-02-05,"Chicago, IL",within a few hours,100%,100%,FALSE,Portage Park,1,2,"['email', 'phone']",TRUE,TRUE,Portage Park,41.96355,-87.7736,Private room in home,Private room,2,1 shared bath,2,2,365,2,2,1125,1125,2,1125,TRUE,0,15,45,319,5,5,0,2023-05-07,2023-07-23,4.2,4.6,4.6,5,4.4,4.8,4.4,TRUE,1,0,1,0,0.66
99780209,2017-11-07,"Chicago, IL",within an hour,80%,98%,FALSE,Lincoln Square,2,2,"['email', 'phone']",TRUE,TRUE,Lincoln Square,41.96438,-87.68678,Entire rental unit,Entire home/apt,2,1 bath,1,3,1125,3,3,1125,1125,3,1125,TRUE,0,0,0,0,169,34,2,2019-09-22,2023-11-25,4.75,4.83,4.79,4.91,4.71,4.93,4.75,FALSE,2,2,0,0,3.27
1950590681406888e3,2014-01-04,"Chicago, IL",within an hour,100%,99%,TRUE,Logan Square,4,4,"['email', 'phone']",TRUE,TRUE,Logan Square,41.92932,-87.70915,Entire rental unit,Entire home/apt,4,1 bath,2,2,30,2,2,1125,1125,2,1125,TRUE,0,0,0,0,279,48,2,2018-10-30,2023-12-03,4.87,4.93,4.88,4.98,4.96,4.98,4.79,FALSE,2,2,0,0,4.46
9462923,2017-04-07,"Pennsylvania, United States",within an hour,100%,70%,FALSE,South Shore,1,3,['phone'],TRUE,TRUE,South Shore,41.7554763,-87.5757332,Entire rental unit,Entire home/apt,4,1 bath,2,1,14,2,2,14,14,2,14,TRUE,0,0,0,0,2,2,0,2023-08-06,2023-10-09,4.67,5,5,4.67,5,4.67,4.67,FALSE,1,1,0,0,0.44
99434673,2019-12-11,"Morton Grove, IL",within an hour,100%,100%,FALSE,Bucktown,1,1,"['email', 'phone']",TRUE,TRUE,Logan Square,41.9176,-87.67468,Entire condo,Entire home/apt,3,1 bath,2,32,1125,32,32,1125,1125,32,1125,TRUE,0,28,58,333,5,2,0,2022-04-24,2023-06-16,4.6,4.4,4.4,4.8,4.8,4.6,4.6,TRUE,1,1,0,0,0.25
92594669,2016-04-05,"Chicago, IL",within an hour,100%,100%,TRUE,Lincoln Square,1,2,"['email', 'phone']",TRUE,FALSE,Lincoln Square,41.97128,-87.69454,Private room in guest suite,Private room,2,1 private bath,1,2,28,2,3,1125,1125,2.4,1125,TRUE,25,55,85,85,166,51,2,2020-09-19,2023-11-26,4.94,4.98,4.99,4.95,4.98,4.91,4.9,FALSE,1,0,1,0,4.2
73338999,2014-10-21,NA,within an hour,100%,99%,TRUE,River North,10,10,"['email', 'phone']",TRUE,TRUE,Near North Side,41.89081378264595,-87.62826415190452,Entire rental unit,Entire home/apt,2,1 bath,1,4,365,4,4,365,365,4,365,TRUE,0,0,0,0,43,43,4,2023-03-31,2023-12-05,4.93,5,4.98,4.91,4.93,5,4.82,TRUE,10,10,0,0,4.9
1135263731359829600,2014-07-31,"Chicago, IL",within an hour,100%,94%,TRUE,Old Irving Park,1,1,"['email', 'phone']",TRUE,TRUE,Irving Park,41.95075,-87.72841,Entire guest suite,Entire home/apt,5,1 bath,3,2,15,2,2,1125,1125,2,1125,TRUE,17,42,72,157,127,60,3,2021-12-27,2023-12-03,4.98,4.95,4.94,4.98,4.98,4.91,4.9,FALSE,1,1,0,0,5.28
34658981,2019-07-13,"Chicago, IL",within a day,60%,18%,FALSE,East Hyde Park,1,1,"['email', 'phone']",TRUE,FALSE,Hyde Park,41.79448989999999,-87.5820495,Entire rental unit,Entire home/apt,4,1 bath,2,2,60,2,2,60,60,2,60,TRUE,22,48,77,77,4,4,0,2023-06-15,2023-08-21,4.75,4.75,4.75,4.75,4.75,4.5,4.5,FALSE,1,1,0,0,0.64
72642359,2021-04-04,"Chicago, IL",within an hour,100%,100%,TRUE,Near South Side,74,75,"['email', 'phone']",TRUE,TRUE,Near South Side,41.855860284337865,-87.62524914236356,Entire rental unit,Entire home/apt,8,2 baths,4,2,365,2,2,1125,1125,2,1125,TRUE,0,0,0,0,2,2,0,2023-10-03,2023-11-09,5,5,5,5,5,5,5,TRUE,74,74,0,0,0.78
1885431969474580200,2019-07-16,"Chicago, IL",within a day,100%,86%,FALSE,Douglas,1,3,"['email', 'phone']",TRUE,FALSE,Douglas,41.832539,-87.6215368,Entire home,Entire home/apt,4,2 baths,2,3,1125,3,3,1125,1125,3,1125,TRUE,25,55,85,175,7,7,0,2023-04-17,2023-10-10,4.71,5,4.29,5,5,4.71,4.57,FALSE,1,1,0,0,0.85
2091706032939607600,2018-03-07,"Chicago, IL",within an hour,100%,91%,FALSE,River North,59,66,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.89132690429688,-87.6378402709961,Entire serviced apartment,Entire home/apt,4,2 baths,2,32,365,32,32,1125,1125,32,1125,TRUE,30,60,90,365,3,0,0,2021-08-09,2022-10-05,4.67,4.67,5,5,5,5,4.67,FALSE,58,58,0,0,0.1
1669909139973655300,2015-03-06,"Chicago, IL",within a day,100%,60%,TRUE,Norwood Park,2,3,"['email', 'phone']",TRUE,TRUE,Norwood Park,41.99144,-87.79076,Entire rental unit,Entire home/apt,4,1 bath,2,2,365,2,2,365,365,2,365,TRUE,28,58,88,363,27,9,1,2022-02-12,2023-11-26,4.96,4.96,4.93,5,5,4.93,4.85,FALSE,2,2,0,0,1.2
1771298312716032e3,2019-07-16,NA,NA,NA,NA,FALSE,Washington Park,1,1,"['email', 'phone']",TRUE,TRUE,Washington Park,41.79118,-87.62548,Entire rental unit,Entire home/apt,8,1 bath,3,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,180,49,0,0,2021-08-11,2022-10-03,4.24,4.47,4.33,4.71,4.53,3.9,4.22,FALSE,1,1,0,0,1.71
1682913557698301400,2018-05-25,NA,within an hour,100%,99%,TRUE,Uptown,16,19,"['email', 'phone']",TRUE,TRUE,Humboldt Park,41.90883,-87.71498,Private room in rental unit,Private room,2,1 private bath,1,1,1125,2,2,1125,1125,2,1125,TRUE,18,44,74,349,166,61,5,2021-05-23,2023-12-15,4.84,4.92,4.94,4.95,4.93,4.43,4.82,FALSE,16,10,6,0,5.3
2036970192527870700,2015-07-04,"Belmont, CA",within an hour,100%,100%,TRUE,Near West Side,2,3,"['email', 'phone', 'work_email']",TRUE,TRUE,Near West Side,41.878445,-87.680006,Entire home,Entire home/apt,10,3.5 baths,5,1,365,2,5,3,365,3.1,48.1,TRUE,23,46,76,349,145,22,0,2019-07-05,2023-10-01,4.77,4.89,4.72,4.94,4.94,4.55,4.67,TRUE,2,2,0,0,2.67
1840441669858754600,2015-11-21,"Chicago, IL",within a few hours,75%,67%,TRUE,West Loop/Greektown,1,1,"['email', 'phone']",TRUE,TRUE,Near West Side,41.88714,-87.64393,Entire condo,Entire home/apt,2,2 baths,1,10,1125,5,10,1125,1125,9.9,1125,TRUE,23,53,83,173,42,3,0,2016-06-02,2023-10-16,4.95,4.95,4.79,4.93,4.93,5,4.8,FALSE,1,1,0,0,0.46
92743751,2018-03-07,"Chicago, IL",within an hour,100%,91%,FALSE,River North,59,66,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,4,2 baths,2,32,365,32,32,365,365,32,365,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,58,58,0,0,NA
